x,ecdf_n10,ecdf_n100,ecdf_n1000,F1
-1.2663675306068098,0.588,0.5422,0.5208,1.932736371978992
-1.2563176057363226,0.5912,0.5454,0.5242,1.921329156450332
-1.2462676808658362,0.593,0.5484,0.528,1.910064584587897
-1.2362177559953489,0.5956,0.5514,0.5306,1.8989407194840395
-1.2261678311248625,0.5986,0.5544,0.5334,1.8879556528233816
-1.2161179062543752,0.6006,0.557,0.5358,1.8771075044710799
-1.2060679813838888,0.6052,0.561,0.5376,1.866394422064771
-1.1960180565134015,0.609,0.5634,0.5396,1.8558145806044744
-1.1859681316429151,0.6116,0.567,0.5434,1.8453661820494411
-1.1759182067724279,0.6148,0.5704,0.5474,1.8350474549242524
-1.1658682819019415,0.6182,0.5726,0.5508,1.8248566539258233
-1.155818357031455,0.6204,0.5752,0.5536,1.8147920595345814
-1.1457684321609678,0.6226,0.5784,0.5556,1.804851977630792
-1.1357185072904814,0.626,0.5816,0.559,1.7950347391160257
-1.1256685824199941,0.629,0.5848,0.562,1.7853386995397162
-1.1156186575495077,0.6326,0.5878,0.5656,1.7757622387308007
-1.1055687326790204,0.6358,0.5912,0.569,1.7663037604343697
-1.095518807808534,0.6384,0.5936,0.5714,1.756962021525594
-1.0854688829380468,0.6412,0.597,0.5744,1.7477353133588536
-1.0754189580675604,0.6438,0.5996,0.577,1.7386219255929043
-1.065369033197073,0.6474,0.6036,0.5796,1.7296203543659776
-1.0553191083265867,0.6492,0.6062,0.5834,1.7207291179673818
-1.0452691834560994,0.6526,0.6082,0.5862,1.7119467564988748
-1.035219258585613,0.6552,0.6112,0.5896,1.7032718315409798
-1.0251693337151266,0.6592,0.6154,0.5934,1.6947029258241721
-1.0151194088446394,0.6618,0.6186,0.5968,1.686238642904897
-1.005069483974153,0.6644,0.622,0.5996,1.6778776068463568
-0.9950195591036657,0.6674,0.6252,0.6028,1.6696184619040033
-0.9849696342331793,0.67,0.6284,0.605,1.66145987221558
-0.974919709362692,0.673,0.6318,0.6082,1.6534005214933643
-0.9648697844922056,0.676,0.635,0.612,1.645439112718814
-0.9548198596217183,0.678,0.6388,0.6148,1.6375743678439127
-0.9447699347512319,0.6794,0.6426,0.617,1.629805027497721
-0.9347200098807447,0.6818,0.6452,0.6204,1.6221298506960213
-0.9246700850102583,0.6846,0.6486,0.6232,1.6145476145554294
-0.914620160139771,0.6866,0.6516,0.6246,1.607057114011876
-0.9045702352692846,0.6902,0.6542,0.628,1.5996571615434252
-0.8945203103987982,0.6934,0.657,0.631,1.5923465868973512
-0.8844703855283109,0.6942,0.6596,0.6346,1.5851242368214262
-0.8744204606578245,0.6956,0.6618,0.6362,1.5779889747991755
-0.8643705357873372,0.699,0.6636,0.639,1.5709396807875278
-0.8543206109168509,0.7006,0.6658,0.6424,1.5639752509572908
-0.8442706860463636,0.7012,0.669,0.6448,1.5570945974389359
-0.8342207611758772,0.7048,0.6712,0.649,1.5502966480728935
-0.8241708363053899,0.7068,0.6736,0.6524,1.543580346163274
-0.8141209114349035,0.7104,0.6756,0.6544,1.5369446502354607
-0.8040709865644162,0.7126,0.6774,0.6568,1.5303885337975
-0.7940210616939298,0.7142,0.6806,0.6584,1.5239109851052488
-0.7839711368234425,0.717,0.6826,0.6624,1.517511006931203
-0.7739212119529562,0.7178,0.6846,0.666,1.5111876163369666
-0.7638712870824698,0.7218,0.6872,0.6696,1.5049398444490818
-0.7538213622119825,0.7244,0.6888,0.6744,1.4987667362372301
-0.7437714373414961,0.7264,0.6924,0.6782,1.4926673502952312
-0.7337215124710088,0.7288,0.6958,0.6804,1.4866407586263974
-0.7236715876005224,0.7308,0.6984,0.6826,1.4806860464328968
-0.7136216627300351,0.733,0.701,0.685,1.474802311908382
-0.7035717378595487,0.7372,0.7036,0.6876,1.4689886660339033
-0.6935218129890615,0.7394,0.7066,0.6892,1.4632442323770392
-0.6834718881185751,0.741,0.709,0.692,1.4575681468942043
-0.6734219632480878,0.7432,0.7116,0.6938,1.4519595577360749
-0.6633720383776014,0.7454,0.7144,0.6964,1.4464176250560907
-0.6533221135071141,0.7486,0.7156,0.6998,1.4409415208218574
-0.6432721886366277,0.7506,0.7186,0.7018,1.4355304286288513
-0.6332222637661413,0.7532,0.7208,0.705,1.4301835435164436
-0.623172338895654,0.7556,0.7234,0.7066,1.4249000717876064
-0.6131224140251677,0.759,0.7246,0.7094,1.419679230832344
-0.6030724891546804,0.7612,0.7294,0.7124,1.4145202489539634
-0.593022564284194,0.764,0.731,0.7156,1.4094223651980793
-0.5829726394137067,0.7658,0.7336,0.7168,1.4043848291842966
-0.5729227145432203,0.768,0.7368,0.72,1.399406900940542
-0.562872789672733,0.7708,0.7392,0.7224,1.3944878507399847
-0.5528228648022466,0.7734,0.7418,0.7248,1.3896269589405414
-0.5427729399317593,0.7744,0.7442,0.7274,1.3848235158269697
-0.532723015061273,0.7768,0.746,0.7296,1.3800768214551633
-0.5226730901907857,0.7796,0.7504,0.7314,1.3753861854980693
-0.5126231653202993,0.781,0.7528,0.7342,1.370750927094667
-0.5025732404498129,0.7832,0.755,0.7358,1.3661703747025193
-0.4925233155793256,0.7862,0.7576,0.7376,1.361643865952757
-0.4824733907088392,0.788,0.7602,0.74,1.3571707475073034
-0.47242346583835193,0.7922,0.7618,0.7416,1.3527503749183036
-0.46237354096786554,0.795,0.7638,0.745,1.3483821124897324
-0.45232361609737826,0.796,0.7654,0.7498,1.3440653331411299
-0.44227369122689186,0.7992,0.7694,0.7524,1.339799418273457
-0.4322237663564046,0.8012,0.771,0.7532,1.3355837576372656
-0.4221738414859182,0.8034,0.7732,0.7548,1.3314177492031245
-0.4121239166154309,0.8054,0.7758,0.7562,1.3273007990330243
-0.4020739917449445,0.8074,0.7784,0.7586,1.3232323211538553
-0.39202406687445723,0.8092,0.781,0.7612,1.3192117374343377
-0.38197414200397084,0.8118,0.7834,0.7632,1.3152384774643204
-0.37192421713348445,0.814,0.7858,0.7654,1.3113119784358978
-0.36187429226299717,0.8166,0.7884,0.7674,1.3074316850263354
-0.3518243673925108,0.819,0.7908,0.7696,1.3035970492827633
-0.3417744425220235,0.8202,0.7928,0.772,1.299807530508611
-0.3317245176515371,0.8218,0.7946,0.7744,1.2960625951517601
-0.3216745927810498,0.8234,0.7976,0.777,1.2923617166944754
-0.3116246679105634,0.8254,0.799,0.7806,1.2887043755455336
-0.30157474304007614,0.8264,0.8006,0.783,1.2850900589340502
-0.29152481816958975,0.8284,0.8026,0.7854,1.2815182608036682
-0.28147489329910247,0.8288,0.8058,0.7868,1.277988481708949
-0.2714249684286161,0.83,0.8076,0.7896,1.2745002287149572
-0.2613750435581288,0.8326,0.809,0.7914,1.2710530152985409
-0.2513251186876424,0.8352,0.8116,0.7946,1.2676463612510804
-0.241275193817156,0.8364,0.8134,0.7968,1.264279792582667
-0.23122526894666873,0.8374,0.815,0.7986,1.260952841427704
-0.22117534407618233,0.8396,0.8174,0.801,1.2576650459518997
-0.21112541920569505,0.8408,0.819,0.8026,1.2544159502606325
-0.20107549433520866,0.8416,0.8198,0.8042,1.2512051043086907
-0.19102556946472138,0.8444,0.8236,0.8054,1.248032063811997
-0.18097564459423499,0.8456,0.8258,0.8066,1.244896390161124
-0.1709257197237477,0.8472,0.8282,0.8084,1.241797650334743
-0.1608757948532613,0.8484,0.8294,0.811,1.2387354168142821
-0.15082586998277403,0.85,0.8316,0.812,1.2357092675015326
-0.14077594511228764,0.8516,0.8344,0.8136,1.2327187856380808
-0.13072602024180036,0.8532,0.837,0.8156,1.2297635597259085
-0.12067609537131396,0.854,0.8386,0.8182,1.226843183449145
-0.11062617050082757,0.8554,0.8416,0.8194,1.2239572555969516
-0.10057624563034029,0.857,0.8432,0.8216,1.2211053799875269
-0.0905263207598539,0.8584,0.8444,0.8242,1.2182871653932132
-0.08047639588936661,0.8592,0.8462,0.8272,1.2155022254666874
-0.07042647101888022,0.8612,0.8476,0.8286,1.2127501786682322
-0.06037654614839294,0.8622,0.849,0.8298,1.2100306481948022
-0.05032662127790655,0.8632,0.85,0.8318,1.207343261910675
-0.040276696407419266,0.8644,0.8514,0.8332,1.2046876522778263
-0.030226771536932873,0.867,0.8532,0.8342,1.2020634562870536
-0.02017684666644559,0.8686,0.8548,0.8358,1.1994703153916038
-0.010126921795959198,0.8698,0.8566,0.8372,1.1969078754424654
-7.699692547191717e-05,0.872,0.8578,0.8392,1.1943757866245872
0.009972927945014476,0.874,0.8594,0.8416,1.1918737033940168
0.02002285281550087,0.8756,0.86,0.8436,1.1894012844159405
0.03007277768598815,0.8764,0.8614,0.8454,1.1869581925036188
0.04012270255647454,0.8784,0.8624,0.848,1.1845440945582033
0.050172627426961824,0.88,0.8648,0.8508,1.1821586615094208
0.06022255229744822,0.8822,0.866,0.8534,1.1798015682571186
0.0702724771679355,0.8838,0.8682,0.8552,1.1774724936136882
0.08032240203842189,0.885,0.8692,0.8566,1.1751711202481436
0.09037232690890917,0.8864,0.871,0.8582,1.1728971346312698
0.10042225177939557,0.8874,0.8726,0.859,1.1706502269803758
0.11047217664988285,0.8886,0.8734,0.8604,1.1684300912049945
0.12052210152036924,0.89,0.8756,0.862,1.1662364248545254
0.13057202639085652,0.892,0.8772,0.8638,1.1640689290669828
0.14062195126134291,0.893,0.8786,0.8648,1.1619273085184962
0.1506718761318293,0.895,0.8808,0.8664,1.1598112713735413
0.1607218010023166,0.896,0.883,0.8674,1.1577205292359034
0.17077172587280298,0.8982,0.8836,0.8696,1.1556547971003592
0.18082165074329026,0.8988,0.8846,0.8716,1.1536137933050665
0.19087157561377666,0.8996,0.8872,0.873,1.15159723948466
0.20092150048426394,0.9014,0.8884,0.8742,1.1496048605240374
0.21097142535475033,0.9032,0.8896,0.8766,1.1476363845128335
0.2210213502252376,0.9042,0.8902,0.8792,1.1456915427009224
0.231071275095724,0.9056,0.8912,0.8804,1.1437700694549588
0.24112119996621129,0.9068,0.8916,0.8812,1.1418717022150984
0.2511711248366977,0.9076,0.8918,0.8828,1.1399961814521429
0.26122104970718407,0.908,0.893,0.8846,1.1381432506258935
0.27127097457767135,0.909,0.8952,0.8858,1.1363126561444468
0.28132089944815775,0.91,0.8968,0.888,1.134504147324109
0.291370824318645,0.9102,0.8984,0.8902,1.132717476349918
0.3014207491891314,0.9118,0.9,0.8932,1.1309523982367704
0.3114706740596187,0.9122,0.9012,0.894,1.129208670791146
0.3215205989301051,0.913,0.9022,0.895,1.1274860545734215
0.3315705238005924,0.9146,0.9032,0.8954,1.125784312860768
0.34162044867107877,0.9156,0.9044,0.8968,1.1241032116106264
0.35167037354156605,0.9166,0.905,0.8984,1.1224425194247527
0.36172029841205244,0.917,0.9056,0.899,1.12080200751387
0.3717702232825397,0.918,0.9066,0.8998,1.1191814496629677
0.3818201481530261,0.9186,0.9068,0.9006,1.117580622197141
0.3918700730235125,0.9198,0.9082,0.9022,1.1159993039479437
0.4019199978939998,0.9208,0.9088,0.903,1.1144372762203516
0.4119699227644862,0.9226,0.9102,0.904,1.1128943227602937
0.42201984763497347,0.9232,0.9114,0.9052,1.1113702297227115
0.43206977250545986,0.925,0.912,0.9062,1.1098647856401387
0.44211969737594714,0.926,0.9138,0.907,1.1083777813917963
0.45216962224643353,0.9264,0.9148,0.9082,1.1069090101731973
0.4622195471169208,0.9276,0.9156,0.909,1.1054582674662543
0.4722694719874072,0.9292,0.9172,0.9096,1.1040253510098894
0.4823193968578945,0.9304,0.9176,0.911,1.1026100607711327
0.4923693217283809,0.931,0.9186,0.9122,1.1012121989166834
0.5024192465988682,0.9314,0.92,0.913,1.0998315697846406
0.5124691714693546,0.9326,0.9214,0.914,1.0984679798567956
0.522519096339841,0.9334,0.9224,0.9152,1.0971212377317265
0.5325690212103282,0.9344,0.9242,0.9166,1.095791154098155
0.5426189460808146,0.9354,0.9254,0.9172,1.0944775417085553
0.5526688709513019,0.9364,0.926,0.9186,1.0931802153531884
0.5627187958217883,0.938,0.9272,0.9202,1.0918989918345974
0.5727687206922756,0.9392,0.9292,0.922,1.0906336899425524
0.582818645562762,0.9404,0.93,0.923,1.0893841304294476
0.5928685704332493,0.9416,0.9304,0.9236,1.0881501359861385
0.6029184953037356,0.9422,0.9314,0.9252,1.0869315312182204
0.6129684201742229,0.943,0.9322,0.927,1.0857281426227394
0.6230183450447093,0.9436,0.9328,0.9286,1.0845397985650762
0.6330682699151966,0.9442,0.9344,0.9296,1.083366329255855
0.643118194785683,0.9456,0.9346,0.9304,1.0822075667286646
0.6531681196561694,0.9468,0.9348,0.9314,1.0810633448183704
0.6632180445266567,0.9474,0.9356,0.9322,1.0799334991393255
0.6732679693971431,0.9482,0.9364,0.9332,1.078817867063825
0.6833178942676303,0.949,0.9376,0.9344,1.0777162877009685
0.6933678191381167,0.9492,0.9384,0.935,1.0766286018759292
0.703417744008604,0.9502,0.9386,0.9362,1.0755546521096233
0.7134676688790904,0.9512,0.939,0.937,1.074494282598779
0.7235175937495777,0.9518,0.9398,0.938,1.0734473391963966
0.7335675186200641,0.9526,0.9408,0.9386,1.0724136693925912
0.7436174434905514,0.9534,0.9424,0.9396,1.0713931222952615
0.7536673683610378,0.954,0.943,0.9406,1.0703855486110248
0.763717293231525,0.9548,0.9438,0.942,1.069390800627038
0.7737672181020114,0.9554,0.945,0.9426,1.0684087321928855
0.7838171429724978,0.9556,0.9454,0.9438,1.067439198702379
0.7938670678429851,0.9568,0.9462,0.9446,1.0664820570756561
0.8039169927134715,0.9578,0.9476,0.9456,1.0655371657416446
0.8139669175839588,0.9592,0.9484,0.9464,1.0646043846208915
0.8240168424544452,0.9596,0.9496,0.9472,1.0636835751087537
0.8340667673249325,0.96,0.9506,0.9478,1.0627746000589406
0.8441166921954188,0.9612,0.9512,0.9482,1.0618773237674008
0.8541666170659061,0.9622,0.952,0.949,1.0609916119559544
0.8642165419363925,0.9624,0.9526,0.9502,1.060117331756205
0.8742664668068798,0.9636,0.9532,0.9508,1.0592543516942519
0.8843163916773662,0.9638,0.9534,0.9512,1.0584025416753047
0.8943663165478535,0.9646,0.9538,0.9522,1.0575617729682087
0.9044162414183399,0.9654,0.955,0.9526,1.0567319181902604
0.9144661662888263,0.9656,0.9554,0.9538,1.0559128512923521
0.9245160911593135,0.9662,0.9558,0.9544,1.0551044475444464
0.9345660160297999,0.9668,0.9562,0.955,1.0543065835213747
0.9446159409002872,0.967,0.9564,0.956,1.0535191370889556
0.9546658657707736,0.9672,0.9568,0.9564,1.052741987390142
0.9647157906412609,0.9672,0.9572,0.9568,1.0519750148310056
0.9747657155117473,0.9678,0.9578,0.9572,1.0512181010674007
0.9848156403822346,0.968,0.9586,0.9578,1.0504711289919015
0.994865565252721,0.9688,0.9594,0.9584,1.0497339827203938
1.0049154901232082,0.9688,0.9598,0.959,1.0490065475788901
1.0149654149936946,0.969,0.9598,0.9596,1.0482887100906477
1.025015339864182,0.9694,0.961,0.9598,1.0475803579635812
1.0350652647346683,0.9696,0.9614,0.9604,1.0468813800779722
1.0451151896051547,0.97,0.9622,0.9608,1.0461916664744648
1.055165114475642,0.9702,0.9626,0.961,1.0455111083419781
1.0652150393461284,0.9708,0.9634,0.9612,1.0448395980056062
1.0752649642166157,0.9714,0.9644,0.9616,1.044177028915132
1.085314889087102,0.972,0.965,0.9616,1.0435232956335627
1.0953648139575893,0.9722,0.9658,0.9622,1.0428782938254162
1.1054147388280757,0.9728,0.9662,0.9632,1.0422419202452549
1.115464663698563,0.9734,0.9666,0.9646,1.0416140727264938
1.1255145885690494,0.9736,0.967,0.9652,1.040994650170474
1.1355645134395367,0.9736,0.9676,0.9658,1.0403835525357998
1.145614438310023,0.9744,0.9686,0.9664,1.0397807143641715
1.1556643631805104,0.9748,0.9694,0.9666,1.0391860059662392
1.1657142880509967,0.975,0.9698,0.9668,1.0385993277576857
1.1757642129214831,0.9756,0.9702,0.9672,1.0380205838345415
1.1858141377919704,0.976,0.9706,0.9676,1.037449679297994
1.1958640626624568,0.976,0.9708,0.9682,1.0368865202441642
1.205913987532944,0.9766,0.9708,0.9688,1.0363310137541315
1.2159639124034305,0.9774,0.9712,0.9696,1.0357830678841962
1.2260138372739178,0.978,0.9712,0.9706,1.035242591656379
1.2360637621444042,0.9786,0.9718,0.9712,1.0347094950490798
1.2461136870148914,0.9788,0.972,0.9716,1.0341836889875362
1.2561636118853778,0.9796,0.9726,0.9718,1.0336650853346354
1.2662135367558651,0.9798,0.9728,0.9718,1.0331535968819863
1.2762634616263515,0.9808,0.973,0.9722,1.0326491373406697
1.2863133864968388,0.9808,0.973,0.9726,1.0321516213321014
1.2963633113673252,0.9818,0.9732,0.9734,1.031660964379111
1.3064132362378116,0.9818,0.9736,0.9742,1.0311770828972393
1.3164631611082989,0.983,0.9744,0.9744,1.0306998941862346
1.3265130859787853,0.983,0.9746,0.9746,1.0302293164216314
1.3365630108492725,0.9832,0.975,0.9746,1.0297652686462353
1.346612935719759,0.984,0.9752,0.9748,1.0293076707619397
1.3566628605902462,0.9842,0.9754,0.9752,1.0288564435216205
1.3667127854607326,0.9848,0.9756,0.9756,1.0284115085207817
1.3767627103312199,0.9852,0.976,0.976,1.0279727881893665
1.3868126352017063,0.9852,0.9764,0.9766,1.027540205783762
1.3968625600721936,0.9854,0.977,0.977,1.0271136853789917
1.40691248494268,0.9854,0.9774,0.977,1.0266931518610634
1.4169624098131663,0.9858,0.978,0.9774,1.026278530919251
1.4270123346836536,0.9866,0.9786,0.9778,1.025869749038548
1.43706225955414,0.9866,0.9788,0.978,1.0254667334923115
1.4471121844246273,0.9866,0.979,0.9784,1.025069412334724
1.4571621092951137,0.987,0.9796,0.9786,1.024677714393261
1.467212034165601,0.9872,0.98,0.979,1.02429156926133
1.4772619590360874,0.9872,0.9808,0.9796,1.0239109072910788
1.4873118839065746,0.9874,0.9808,0.98,1.0235356595863543
1.497361808777061,0.9882,0.981,0.9804,1.0231657579956814
1.5074117336475483,0.9884,0.9812,0.9806,1.0228011351053026
1.5174616585180347,0.9886,0.9814,0.981,1.0224417242324029
1.527511583388522,0.989,0.9818,0.9816,1.0220874594182612
1.5375615082590084,0.989,0.9822,0.9818,1.0217382754213091
1.5476114331294948,0.9892,0.9824,0.982,1.0213941077103423
1.557661357999982,0.9892,0.9824,0.982,1.021054892457881
1.5677112828704685,0.9894,0.9826,0.9828,1.0207205665336607
1.5777612077409557,0.9894,0.9832,0.9828,1.0203910674981673
1.5878111326114421,0.9898,0.9836,0.983,1.0200663335962294
1.5978610574819294,0.9898,0.984,0.983,1.019746303750758
1.6079109823524158,0.9898,0.9846,0.9832,1.0194309175564205
1.617960907222903,0.99,0.9846,0.9838,1.0191201152732354
1.6280108320933895,0.9902,0.9856,0.9838,1.0188138378202933
1.6380607569638768,0.9906,0.9858,0.984,1.0185120267696142
1.6481106818343632,0.991,0.9858,0.9842,1.0182146243401105
1.6581606067048504,0.9912,0.986,0.9842,1.0179215733915885
1.6682105315753368,0.9916,0.9862,0.9844,1.0176328174188438
1.6782604564458232,0.9918,0.9862,0.9848,1.0173483005458464
1.6883103813163105,0.992,0.9862,0.9848,1.0170679675198329
1.698360306186797,0.992,0.9866,0.9858,1.0167917637053725
1.7084102310572842,0.992,0.9868,0.9858,1.0165196350785506
1.7184601559277706,0.992,0.987,0.9862,1.0162515282212672
1.7285100807982579,0.9922,0.9876,0.9866,1.0159873903156171
1.7385600056687442,0.9922,0.9878,0.9868,1.0157271691383074
1.7486099305392315,0.9922,0.9878,0.9872,1.0154708130552028
1.758659855409718,0.993,0.988,0.9876,1.0152182710158775
1.7687097802802052,0.993,0.9882,0.988,1.0149694925480601
1.7787597051506916,0.9932,0.9884,0.988,1.0147244277521295
1.7888096300211789,0.9932,0.9886,0.988,1.0144830272957122
1.7988595548916653,0.9932,0.9888,0.9882,1.0142452424083703
1.8089094797621517,0.9934,0.989,0.9882,1.0140110248763523
1.818959404632639,0.9934,0.9892,0.9884,1.0137803270374177
1.8290093295031253,0.9934,0.9894,0.9884,1.013553101775741
1.8390592543736126,0.9936,0.9896,0.989,1.0133293025167522
1.849109179244099,0.9936,0.9898,0.989,1.0131088832219328
1.8591591041145863,0.9938,0.99,0.989,1.0128917983836971
1.8692090289850727,0.9938,0.9902,0.989,1.0126780030203566
1.87925895385556,0.994,0.9904,0.9894,1.0124674526711555
1.8893088787260464,0.9944,0.9906,0.9894,1.012260103391368
1.8993588035965336,0.9944,0.991,0.9896,1.0120559117474963
1.90940872846702,0.9946,0.991,0.9896,1.0118548348124408
1.9194586533375073,0.9946,0.9912,0.9896,1.0116568301606021
1.9295085782079937,0.9946,0.9914,0.9896,1.011461855863028
1.93955850307848,0.9946,0.9914,0.9896,1.0112698704826382
1.9496084279489674,0.9946,0.9918,0.9898,1.0110808330695151
1.9596583528194538,0.9946,0.9918,0.9898,1.0108947031562625
1.969708277689941,0.9946,0.992,0.9898,1.0107114407534545
1.9797582025604274,0.9948,0.9922,0.99,1.0105310063450912
1.9898081274309147,0.9948,0.9922,0.9902,1.0103533608839872
1.9998580523014011,0.9952,0.9922,0.9904,1.010178465787173
2.0099079771718884,0.9952,0.9926,0.9908,1.010006282931365
2.019957902042375,0.9954,0.9932,0.991,1.0098367746484938
2.030007826912862,0.9956,0.9934,0.991,1.0096699037213042
2.0400577517833485,0.9956,0.9934,0.991,1.0095056333790406
2.0501076766538358,0.9956,0.9934,0.991,1.009343927293152
2.060157601524322,0.9956,0.9934,0.991,1.0091847495729382
2.0702075263948085,0.9956,0.9934,0.991,1.009028064761195
2.080257451265296,0.9956,0.9934,0.991,1.0088738378299145
2.090307376135782,0.9958,0.9938,0.991,1.0087220341760403
2.1003573010062695,0.996,0.9938,0.991,1.0085726196172933
2.110407225876756,0.996,0.9938,0.991,1.0084255603880805
2.120457150747243,0.996,0.9938,0.9914,1.0082808231354272
2.1305070756177296,0.996,0.9938,0.9914,1.0081383749148545
2.140557000488217,0.9962,0.9942,0.9916,1.0079981831862521
2.1506069253587032,0.9962,0.9944,0.9916,1.007860215809802
2.1606568502291905,0.9966,0.9944,0.9916,1.0077244410419461
2.170706775099677,0.9968,0.9946,0.9918,1.0075908275314285
2.180756699970164,0.9968,0.9948,0.992,1.0074593443154207
2.1908066248406506,0.9968,0.9948,0.992,1.007329960815658
2.200856549711137,0.9968,0.9948,0.992,1.00720264683453
2.2109064745816243,0.9968,0.995,0.9922,1.0070773725511697
2.2209563994521107,0.997,0.995,0.9924,1.0069541085175864
2.231006324322598,0.997,0.995,0.9926,1.0068328256548396
2.2410562491930843,0.997,0.9952,0.9926,1.006713495249291
2.2511061740635716,0.997,0.9952,0.9926,1.0065960889489347
2.261156098934058,0.997,0.9954,0.9926,1.0064805787597244
2.2712060238045453,0.997,0.9956,0.9928,1.0063669370418598
2.2812559486750317,0.9972,0.9956,0.9928,1.0062551365060828
2.291305873545519,0.9972,0.9958,0.993,1.0061451502100083
2.3013557984160053,0.9972,0.996,0.9936,1.0060369515544993
2.3114057232864926,0.9974,0.9962,0.9936,1.0059305142801234
2.321455648156979,0.9974,0.9964,0.9938,1.0058258124636765
2.3315055730274654,0.9974,0.9964,0.9938,1.0057228205146875
2.3415554978979527,0.9974,0.9966,0.994,1.0056215131718926
2.35160542276844,0.9974,0.9968,0.994,1.005521865499726
2.3616553476389264,0.9974,0.9968,0.994,1.005423852884843
2.3717052725094128,0.9974,0.9968,0.994,1.0053274510326902
2.381755197379899,0.9976,0.997,0.994,1.0052326359641641
2.3918051222503873,0.9978,0.997,0.994,1.0051393840123142
2.4018550471208737,0.9978,0.997,0.9942,1.0050476718190142
2.41190497199136,0.9978,0.997,0.9942,1.004957476331619
2.4219548968618465,0.9978,0.9972,0.9946,1.0048687747996412
2.4320048217323347,0.9978,0.9974,0.9946,1.0047815447714585
2.442054746602821,0.9978,0.9974,0.9948,1.0046957640910825
2.4521046714733075,0.9978,0.9974,0.9948,1.0046114108950086
2.462154596343794,0.998,0.9976,0.9948,1.0045284636090825
2.4722045212142802,0.998,0.9976,0.9948,1.0044469009453345
2.4822544460847684,0.998,0.9976,0.9948,1.0043667018988145
2.492304370955255,0.9984,0.9976,0.995,1.0042878457444468
2.502354295825741,0.9986,0.9976,0.9952,1.0042103120339192
2.5124042206962276,0.999,0.9976,0.9952,1.0041340805926475
2.5224541455667158,0.999,0.9976,0.9952,1.0040591315168066
2.532504070437202,0.999,0.9978,0.9952,1.0039854451703472
2.5425539953076886,0.999,0.9978,0.9954,1.0039130021819906
2.552603920178175,0.999,0.998,0.9954,1.0038417834422377
2.562653845048663,0.999,0.998,0.9954,1.0037717701003952
2.5727037699191495,0.999,0.9982,0.9954,1.00370294356165
2.582753694789636,0.999,0.9982,0.9956,1.0036352854842254
2.5928036196601223,0.999,0.9984,0.9956,1.0035687777765712
2.6028535445306087,0.999,0.9984,0.9956,1.0035034025945258
2.612903469401097,0.999,0.9984,0.9956,1.0034391423384748
2.6229533942715832,0.999,0.9984,0.9956,1.003375979650525
2.6330033191420696,0.999,0.9984,0.9958,1.0033138974117006
2.643053244012556,0.999,0.9984,0.9958,1.0032528787392074
2.653103168883044,0.999,0.9984,0.9958,1.0031929069837664
2.6631530937535306,0.999,0.9984,0.996,1.0031339657269447
2.673203018624017,0.999,0.9986,0.996,1.0030760387784654
2.6832529434945034,0.999,0.9986,0.996,1.0030191101735277
2.6933028683649916,0.999,0.9986,0.996,1.002963164170141
2.703352793235478,0.999,0.9988,0.996,1.002908185246494
2.7134027181059643,0.999,0.9988,0.996,1.0028541580984083
2.7234526429764507,0.999,0.9988,0.996,1.0028010676368238
2.733502567846937,0.999,0.9988,0.9962,1.002748898985265
2.7435524927174253,0.999,0.9988,0.9962,1.0026976374773038
2.7536024175879117,0.999,0.9988,0.9962,1.0026472686540333
2.763652342458398,0.999,0.9988,0.9962,1.002597778261559
2.7737022673288845,0.999,0.9988,0.9968,1.0025491522485535
2.7837521921993726,0.999,0.9988,0.9968,1.0025013767638788
2.793802117069859,0.999,0.9988,0.997,1.0024544381542042
2.8038520419403454,0.999,0.9988,0.997,1.002408322961612
2.813901966810832,0.999,0.999,0.997,1.0023630179212117
2.82395189168132,0.999,0.999,0.997,1.002318509958761
2.8340018165518064,0.999,0.999,0.9972,1.0022747861883237
2.844051741422293,0.999,0.999,0.9976,1.002231833910004
2.854101666292779,0.999,0.9992,0.9976,1.0021896406077118
2.8641515911632656,0.999,0.9992,0.9976,1.0021481939469101
2.8742015160337537,0.999,0.9992,0.9976,1.0021074817723625
2.88425144090424,0.999,0.9992,0.9978,1.0020674921058916
2.8943013657747265,0.9992,0.9992,0.998,1.002028213144148
2.904351290645213,0.9992,0.9992,0.998,1.0019896332564442
2.914401215515701,0.9992,0.9992,0.998,1.001951740982648
2.9244511403861875,0.9992,0.9992,0.998,1.0019145250310717
2.934501065256674,0.9992,0.9994,0.998,1.0018779742763526
2.9445509901271603,0.9992,0.9994,0.998,1.0018420777573407
2.9546009149976484,0.9992,0.9994,0.998,1.001806824674995
2.964650839868135,0.9992,0.9994,0.998,1.0017722043903108
2.974700764738621,0.9992,0.9994,0.998,1.0017382064223224
2.9847506896091076,0.9992,0.9994,0.998,1.0017048204461287
2.994800614479594,0.9992,0.9994,0.998,1.0016720362909057
3.004850539350082,0.9992,0.9994,0.9982,1.001639843937919
3.0149004642205686,0.9992,0.9994,0.9984,1.0016082335185488
3.024950389091055,0.9992,0.9994,0.9984,1.0015771953123205
3.0350003139615414,0.9992,0.9994,0.9984,1.0015467197450014
3.0450502388320295,0.9992,0.9994,0.9984,1.0015167973867498
3.055100163702516,0.9992,0.9994,0.9986,1.0014874189502547
3.0651500885730023,0.9992,0.9994,0.9986,1.0014585752888756
3.0752000134434887,0.9992,0.9994,0.9988,1.0014302573947862
3.085249938313977,0.9992,0.9994,0.9988,1.0014024563971249
